country,to_review,suggested_standard,n1,n2,dist
Czechia,Chomutov-Jirkov,Chomutov,58,2,0.15555555555555567
Czechia,Chotebuz,Cheb,58,6,0.16666666666666674
Czechia,Dolni Studenky,Dolni Lutyne,62,55,0.15981240981240985
Czechia,Dukovany,Doksany,36,6,0.1865079365079365
Czechia,Jablonec,Jablonec Nad Nisou,6,36,0.18518518518518512
Czechia,Kadan,Kladno,61,66,0.1777777777777778
Czechia,Krnov,Krizanov,60,12,0.125
Czechia,Mada Boleslav,Mlada Boleslav,6,30,0.15201465201465214
Czechia,Mankovice,Celakovice,6,3,0.17407407407407405
Czechia,Ostravice,Ostrava,66,9,0.15873015873015883
Czechia,Pardubice Vii,Pardubice,66,18,0.10256410256410253
Czechia,Perstejn,Prostejov,27,58,0.19444444444444453
Czechia,Pilsen,Plzen,32,36,0.1777777777777778
Czechia,Pisecna,Pilsen,32,31,0.15079365079365092
Czechia,Praha,Prachatice,52,31,0.16666666666666674
Czechia,Přebuz,Prebuz,27,21,0.11111111111111105
Czechia,Přimda,Primda,12,3,0.11111111111111105
Czechia,Radimovice,Rozdalovice,33,57,0.19924242424242422
Czechia,Sedlcany,Sedlec,6,62,0.18055555555555558
Czechia,Tetin,Vsetin,9,54,0.1777777777777778
Czechia,Trebic,Trinec,58,62,0.1777777777777778
Czechia,Třinec,Trinec,62,3,0.11111111111111105
Czechia,Velke Mezirici,Valasske Mezirici,35,6,0.17916397328162037
Czechia,Zlín,Zlin,62,4,0.16666666666666674
Denmark,Ulfborg,Aalborg,55,39,0.19047619047619047
Denmark,Århus,Arhus,32,4,0.1333333333333333
Estonia,Kohtla-Järve,Kohtla Jarve,33,3,0.11111111111111105
Fiji,Suva,Suva City,6,7,0.18518518518518512
Finland,Jyväskylä,Jyvaskyla,55,8,0.14814814814814825
Finland,Kokkola,Kouvola,33,58,0.19047619047619047
Finland,Santala,Vantaa,15,38,0.15079365079365092
Finland,Vanda,Vantaa,3,38,0.1777777777777778
Finland,Vantaa,Vaasa,62,38,0.1777777777777778
France,Agde,Agen,15,40,0.16666666666666674
France,Ambes,Amiens,48,57,0.1777777777777778
France,Angoulême,Angouleme,57,2,0.11574074074074081
France,Argenteuil,Verneuil,21,25,0.1892857142857144
France,Arras,Arrest,27,46,0.1777777777777778
France,Arrest,Arles,52,46,0.1777777777777778
France,Aubervilliers,Albertville,52,21,0.1631701631701632
France,Avenue De L'europe,Avenue De L Europe,3,3,0.12615740740740744
France,Bagnolet,Brignoles,9,37,0.19444444444444453
France,Bar-Le-Duc,Bar Le Duc,30,21,0.1333333333333333
France,Beaucaire,Beaumarches,21,27,0.19044612794612803
France,Betheny,Bethune,23,55,0.15079365079365092
France,Blenod-Les-Pont-A-Mousson,Blenod Les Pont A Mousson,30,19,0.1066666666666668
France,Blenod-Les-Pont-À-Mousson,Blenod Les Pont A Mousson,30,3,0.1333333333333333
France,Bouguenais,Bourges,9,54,0.18095238095238098
France,Bourg En Bresse,Bourges,30,54,0.1777777777777778
France,Bourg Les Valence,Bourges,3,54,0.1960784313725491
France,Bourg-En-Bresse,Bourges,22,54,0.1777777777777778
France,Bourg-Les-Valence,Bourges,22,54,0.1960784313725491
France,Bourges,Lourdes,54,55,0.19047619047619047
France,Bourgogne,Borgo,27,23,0.14814814814814825
France,Cagnes-Sur-Mer,Champigny-Sur-Marne,9,18,0.19820384294068516
France,Cannes,Vannes,24,54,0.11111111111111105
France,Cartignies,Martigues,46,54,0.17407407407407405
France,Cayenne,Caen,58,52,0.14285714285714302
France,Chalon-Sur-Saône,Chalon Sur Saone,30,5,0.125
France,Champagnier,Chamalieres,24,6,0.18181818181818188
France,Champigny Sur Marne,Cagnes Sur Mer,3,3,0.19820384294068516
France,Champigny-Sur-Marne,Champ-Sur-Drac,18,18,0.19820384294068516
France,Charleville-Mézières,Charleville-Mezieres,21,2,0.10370370370370363
France,Chartres,Castres,51,38,0.1865079365079365
France,Chatenois,Caen,58,18,0.18518518518518512
France,Cherbourg Octeville,Cherbourg,29,3,0.17543859649122806
France,Cherbourg-Octeville,Cherbourg,29,22,0.17543859649122806
France,Châteauroux,Chateauroux,51,2,0.11060606060606071
France,Cognac,Rognac,42,51,0.11111111111111105
France,Corse,Cerise,52,9,0.1777777777777778
France,Dieme,Dieppe,12,48,0.1777777777777778
France,Dieuze,Dieme,12,6,0.1777777777777778
France,Dreux,Evreux,52,54,0.1777777777777778
France,Echirolles,Vitrolles,26,36,0.17407407407407405
France,Epernay,Ternay,41,52,0.15079365079365092
France,Estaires,Istres,3,21,0.18055555555555558
France,Fontaine,Fontainebleau,19,25,0.1282051282051282
France,Fos-Sur-Mer,Fos Sur Mer,30,22,0.1212121212121211
France,Honfleur,Harfleur,9,3,0.16666666666666674
France,Istres,Castres,51,21,0.15079365079365092
France,Ivry-Sur-Seine,Vitry-Sur-Seine,12,26,0.11428571428571432
France,Jambville,Rambouillet,27,43,0.19528619528619529
France,L' Isle-D'espagnac,L Isle D Espagnac,3,3,0.1328976034858388
France,L'hopital,L' Hopital,19,1,0.10370370370370363
France,La Couronne,La Coulonche,49,48,0.14393939393939392
France,La Francheville,Luneville,27,54,0.19259259259259265
France,La Mulatiere,La Talaudiere,27,51,0.1658119658119659
France,La Tardiere,La Talaudiere,51,28,0.10722610722610726
France,Le Manoir,Le Mans,27,59,0.15873015873015883
France,Le Marin,Le Mans,59,12,0.13095238095238093
France,Le Pontet,Le Port,24,27,0.15873015873015883
France,Le Port,Le Robert,27,48,0.15873015873015883
France,Lens,Sens,19,52,0.16666666666666674
France,Lens - Liévin,Lens Lievin,3,27,0.10722610722610726
France,Lesquin,Lorquin,6,27,0.19047619047619047
France,Lognes,Limoges,59,25,0.15079365079365092
France,Lorquin,Lorient,59,27,0.19047619047619047
France,Lunel Viel,Luneville,30,54,0.187037037037037
France,Lunel-Viel,Luneville,22,54,0.187037037037037
France,Marans,Marmande,7,50,0.18055555555555558
France,Marnaz,Marans,7,1,0.1777777777777778
France,Merignac,Trignac,23,48,0.13095238095238093
France,Meze,Metz,59,27,0.16666666666666674
France,Mire,Miribel,27,52,0.14285714285714302
France,Mondeville,Luneville,54,12,0.17407407407407405
France,Montpellier,Montbeliard,59,59,0.18181818181818188
France,Mâcon,Macon,49,3,0.1333333333333333
France,Navenne,Cayenne,52,27,0.19047619047619047
France,Noeux Les Mines,Montceau Les Mines,30,27,0.13703703703703707
France,Noeux-Les-Mines,Montceau-Les-Mines,22,18,0.13703703703703707
France,Nogent Sur Oise,Nogent Sur Marne,3,3,0.15000000000000013
France,Nogent-Sur-Oise,Nogent-Sur-Marne,22,22,0.15000000000000013
France,Nîmes,Nimes,57,3,0.1333333333333333
France,Pointe-À-Pitre,Pointe A Pitre,30,6,0.14285714285714302
France,Pont-À-Mousson,Pont A Mousson,30,3,0.14285714285714302
France,Port De Bouc,Port-De-Bouc,3,21,0.11111111111111105
France,Port-Saint-Louis-Du-Rhone,Port Saint Louis Du Rhone,30,18,0.1066666666666668
France,Pusignan,Perpignan,56,52,0.19444444444444453
France,Puteaux,Outreau,24,22,0.19047619047619047
France,Reyrieux,Rieux,3,9,0.19166666666666676
France,Reze,Meze,27,15,0.16666666666666674
France,Rive-De-Gier,Rive De Gier,30,22,0.11111111111111105
France,Saillat-Sur-Vienne,Le Palais-Sur-Vienne,18,18,0.17222222222222228
France,Saint Avold,Saint Lo,6,30,0.16287878787878796
France,Saint Dizier,Saint Pierre,3,30,0.16666666666666674
France,Saint Etienne De Montluc,Saint Etienne,30,30,0.1527777777777779
France,Saint Flour,Saint Malo,27,30,0.1575757575757576
France,Saint Fons,Saint Lo,3,30,0.1416666666666666
France,Saint Front,Saint Flour,27,15,0.1582491582491583
France,Saint Jean De Braye,Saint-Jean-De-Braye,3,22,0.10526315789473695
France,Saint Joseph,Saint Lo,27,30,0.18055555555555558
France,Saint Julien Mont Denis,Saint Julien Les Metz,3,3,0.15711985277202678
France,Saint Junien,Saint Etienne,30,30,0.1824786324786325
France,Saint Leu,Saint Lo,15,30,0.11574074074074081
France,Saint Lo,Saint Chamond,30,30,0.1955128205128206
France,Saint Louis,Saint Denis,33,30,0.18181818181818188
France,Saint Malo,Saint Lo,30,30,0.1416666666666666
France,Saint Martin D Heres,Saint-Martin-D'heres,3,22,0.1333333333333333
France,Saint Michel De Maurienne,Saint Jean De Maurienne,30,9,0.1934782608695652
France,Saint Paul,Saint Malo,30,24,0.1333333333333333
France,Saint Pierre,Saint Omer,30,30,0.1777777777777778
France,Saint Quentin,Saint Junien,30,30,0.12451437451437453
France,Saint-Avold,Saint-Lo,3,22,0.16287878787878796
France,Saint-Brisson,Saint-Brieuc,23,18,0.1858974358974359
France,Saint-Cyr,Saint-Omer,4,20,0.17407407407407405
France,Saint-Denis,Saint-Quentin,26,27,0.1631701631701632
France,Saint-Denis-D'anjou,Saint-Denis,26,26,0.14035087719298245
France,Saint-Dizier,Saint-Pierre,23,26,0.16666666666666674
France,Saint-Etienne,Saint Etienne De Montluc,30,29,0.1923076923076923
France,Saint-Etienne-De-Montluc,Saint-Etienne,29,21,0.1527777777777779
France,Saint-Fons,Saint-Lo,4,22,0.1416666666666666
France,Saint-Gely-Du-Fesc,Saint Gely Du Fesc,27,14,0.11111111111111105
France,Saint-Jean-De-Maurienne,Saint-Jean-De-Braye,22,21,0.14165208417463115
France,Saint-Joseph,Saint-Fons,4,2,0.1777777777777778
France,Saint-Julien-Les-Metz,Saint-Julien-Mont-Denis,4,15,0.15711985277202678
France,Saint-Junien,Saint-Quentin,21,27,0.12451437451437453
France,Saint-Lo,Saint Louis,30,22,0.16287878787878796
France,Saint-Louis,Saint-Fons,4,4,0.1575757575757576
France,Saint-Malo,Saint-Paul,15,19,0.1333333333333333
France,Saint-Martin-D'heres,Saint Martin Du Tertre,27,22,0.18939393939393945
France,Saint-Martin-Du-Tertre,Saint-Martin-D'heres,22,18,0.12575757575757585
France,Saint-Michel-L'observatoire,Saint Michel L Observatoire,27,19,0.15673644659151909
France,Saint-Nazaire-Le-Desert,Saint-Nazaire,27,21,0.14492753623188415
France,Saint-Omer,Saint-Dizier,23,20,0.1777777777777778
France,Saint-Pierre,Saint-Etienne,29,26,0.1858974358974359
France,Saint-Pierre-Des-Corps,Saint-Pierre,26,19,0.1515151515151516
France,Saint-Pol-Sur-Mer,Saint Pol Sur Mer,3,3,0.11764705882352944
France,Saint-Quentin,Saint-Etienne,29,27,0.1631701631701632
France,Saint-Raphaël,Saint-Malo,15,12,0.19487179487179485
France,Saint-Remy-Sur-Avre,Saint Remy Sur Avre,27,19,0.10526315789473695
France,Sainte Luce,Saint Lo,30,18,0.16287878787878796
France,Sainte Savine,Sainte Suzanne,3,30,0.12271062271062272
France,Sainte-Savine,Sainte Suzanne,30,23,0.17216117216117222
France,Sainte-Suzanne,Sainte-Savine,23,4,0.12271062271062272
France,Salome,Salouel,37,49,0.15079365079365092
France,Tarascon,Tartas,18,52,0.18055555555555558
France,Toulon,Toulouse,56,60,0.18055555555555558
France,Tourlaville,Longlaville,13,9,0.18181818181818188
France,Val De Reuil,Val-De-Reuil,3,20,0.11111111111111105
France,Valence,Valenciennes,56,58,0.13888888888888884
France,Valsonne,Vannes,15,54,0.16666666666666674
France,Veranne,Villeurbanne,12,25,0.13888888888888884
France,Versailles,Marseille,59,21,0.14537037037037037
France,Vierzon,Voiron,34,46,0.15079365079365092
France,Villemandeur,Villeurbanne,7,25,0.19444444444444442
France,Vitrolles,Crolles,52,36,0.15873015873015883
France,Vitry Sur Seine,Ivry Sur Seine,3,3,0.11428571428571432
Germany,Aalen,Aachen,64,58,0.1777777777777778
Germany,Allenbach,Ansbach,27,61,0.15873015873015883
Germany,Altenberg,Leonberg,45,52,0.19444444444444453
Germany,Altenburg,Flensburg,58,62,0.14814814814814825
Germany,Balingen,Ratingen,33,58,0.16666666666666674
Germany,Bamberg,Hamburg,59,66,0.19047619047619047
Germany,Bensheim,Burgbernheim,36,51,0.18055555555555558
Germany,Bernburg,Altenburg,58,55,0.19444444444444453
Germany,Bernhausen,Burghausen,7,60,0.1333333333333333
Germany,Bexbach,Biberach,9,34,0.1865079365079365
Germany,Biberach,Bebra,57,34,0.19166666666666676
Germany,Binzen,Bonen,6,18,0.1777777777777778
Germany,Bitterfeld,Bitterfeld-Wolfen,7,24,0.13725490196078427
Germany,Bonen,Borken,18,58,0.1777777777777778
Germany,Borna,Borken,58,58,0.1777777777777778
Germany,Brandenburg,Bernburg,55,6,0.15340909090909083
Germany,Breuberg,Freiberg,6,58,0.16666666666666674
Germany,Burgberg,Burg,32,27,0.16666666666666674
Germany,Burgbernheim,Bernburg,55,51,0.19444444444444453
Germany,Burglesum,Burg,32,3,0.18518518518518512
Germany,Butow,Buckow,64,27,0.1777777777777778
Germany,Bönen,Bonen,18,18,0.1333333333333333
Germany,Carlsfeld,Alsfeld,15,7,0.15873015873015883
Germany,Dessau-Rosslau,Dessau,31,21,0.19047619047619047
Germany,Duderstadt,Darmstadt,61,58,0.17407407407407405
Germany,Duisburg,Augsburg,66,65,0.16666666666666674
Germany,Emmerich Am Rhein,Emmerich,27,18,0.17647058823529416
Germany,Erpfingen,Erlangen,54,8,0.19444444444444453
Germany,Esslingen,Esslingen Am Neckar,13,18,0.17543859649122806
Germany,Fellbach,Allenbach,27,7,0.16335978835978837
Germany,Filderstadt,Duderstadt,58,52,0.1575757575757576
Germany,Frankfurt,Frankfurt Am Main,35,63,0.15686274509803932
Germany,Frankfurt A. Main,Frankfurt,35,5,0.15686274509803932
Germany,Frankfurt Order,Frankfurt,35,30,0.1333333333333333
Germany,Freiberg,Spremberg,58,61,0.19444444444444453
Germany,Freiberg Am Neckar,Freiberg,58,31,0.18518518518518512
Germany,Freiburg,Flensburg,62,35,0.19444444444444453
Germany,Freudenstadt,Filderstadt,52,6,0.180976430976431
Germany,Furstenberg,Freiberg,58,27,0.16287878787878796
Germany,Gartringen,Gottingen,58,62,0.17407407407407405
Germany,Gersfeld,Krefeld,28,64,0.1865079365079365
Germany,Gießen,Giessen,62,6,0.15079365079365092
Germany,Goettingen,Hattingen,8,58,0.17407407407407405
Germany,Gulzow,Gulzow-Pruzen,30,32,0.17948717948717952
Germany,Göhlen,Gohlen,31,3,0.11111111111111105
Germany,Göttingen,Goettingen,8,3,0.10370370370370363
Germany,Hafen,Hagen,3,57,0.1333333333333333
Germany,Halberstadt,Darmstadt,61,58,0.19528619528619529
Germany,Hameln,Hagen,57,27,0.1777777777777778
Germany,Hattingen,Gottingen,62,58,0.14814814814814825
Germany,Heinsberg,Freiberg,58,7,0.19444444444444453
Germany,Herdorf,Oberaudorf,58,59,0.18095238095238098
Germany,Hurth,Furth,59,58,0.1333333333333333
Germany,Häfen,Hafen,3,3,0.1333333333333333
Germany,Ingersheim,Bensheim,36,17,0.1892857142857144
Germany,Johlingen,Solingen,27,61,0.11574074074074081
Germany,Juchen,Munchen,21,62,0.15079365079365092
Germany,Kamen,Hameln,27,21,0.1777777777777778
Germany,Kehl,Kiel,62,65,0.16666666666666674
Germany,Kehlheim,Kehl,62,7,0.16666666666666674
Germany,Koblenz,Koln,61,62,0.14285714285714302
Germany,Koblenzer Straße,Koblenz,61,15,0.1875
Germany,Kuchen,Juchen,21,16,0.11111111111111105
Germany,Köln,Koln,62,27,0.16666666666666674
Germany,Lauenburg,Leonberg,18,52,0.19444444444444453
Germany,Leimen,Leizen,27,29,0.11111111111111105
Germany,Leisel,Wesel,7,62,0.1777777777777778
Germany,Limburg,Hamburg,66,34,0.19047619047619047
Germany,Linden,Lingen,24,62,0.11111111111111105
Germany,Ludenscheid,Remscheid,7,48,0.19528619528619529
Germany,Ludwigsburg,Augsburg,66,60,0.16287878787878796
Germany,Ludwigshafen,Ludwigshafen Am Rhein,8,58,0.14285714285714302
Germany,Lunen,Lingen,62,58,0.1777777777777778
Germany,Lübeck,Lubeck,62,4,0.11111111111111105
Germany,Marburg,Magdeburg,66,63,0.15873015873015883
Germany,Marsberg,Marburg,63,27,0.13095238095238093
Germany,Merzig,Mehring,51,27,0.15079365079365092
Germany,Michaelstadt,Michelstadt,7,52,0.10353535353535359
Germany,Michelstadt,Riedstadt,52,57,0.19528619528619529
Germany,Mitte,Witten,18,54,0.1777777777777778
Germany,Momlingen,Solingen,6,61,0.11574074074074081
Germany,Mulheim,Kelheim,51,10,0.19047619047619047
Germany,Munstertal Schwarzwald,Munstertal,32,30,0.18181818181818188
Germany,Murg,Burg,32,7,0.16666666666666674
Germany,Münster,Munstertal,3,32,0.18095238095238098
Germany,Nauen,Plauen,56,58,0.1777777777777778
Germany,Neuenburg,Regensburg,34,55,0.17407407407407405
Germany,Neuenburg Am Rhein,Neuenburg,34,25,0.16666666666666674
Germany,Neuhausen,Neuhaus Am Rennweg,58,32,0.16666666666666674
Germany,Neuhausen Erzgebirge,Neuhausen,32,3,0.18333333333333335
Germany,Neustadt A.d.donau,Neustadt,10,4,0.18518518518518512
Germany,Neustadt An Der Weinstrasse,Neustadt An Der Donau,50,7,0.15873015873015883
Germany,Norderstedt,Norderney,58,48,0.19528619528619529
Germany,Oberried-Hofsgrund,Oberried,35,5,0.18518518518518512
Germany,Offenburg,Oldenburg,8,56,0.14814814814814825
Germany,Oldenburg,Altenburg,58,56,0.14814814814814825
Germany,Osnabrück,Osnabrueck,4,5,0.10370370370370363
Germany,Ostringen,Ratingen,3,58,0.19444444444444453
Germany,Otterndorf,Herdorf,58,27,0.18095238095238098
Germany,Petershagen,Rovershagen,12,34,0.18181818181818188
Germany,Plochingen,Johlingen,27,6,0.16620370370370363
Germany,Possen,Essen,65,7,0.1777777777777778
Germany,Premnitz,Chemnitz,63,10,0.16666666666666674
Germany,Quitzdorf Am See,Quitzdorf,30,27,0.14583333333333337
Germany,Ratingen,Hattingen,58,58,0.11574074074074081
Germany,Raunheim,Mannheim,65,57,0.16666666666666674
Germany,Ravensburg,Regensburg,15,55,0.1333333333333333
Germany,Regen,Regensburg,6,55,0.16666666666666674
Germany,Regensburg,Flensburg,62,55,0.17407407407407405
Germany,Reinheim,Bensheim,36,20,0.16666666666666674
Germany,Rellingen,Reutlingen,6,63,0.10370370370370363
Germany,Rendsburg,Ravensburg,15,12,0.10370370370370363
Germany,Ricklingen,Dillingen,58,24,0.17407407407407405
Germany,Roetgen,Rovershagen,27,34,0.19913419913419916
Germany,Rosengarten,Rovershagen,6,34,0.19528619528619529
Germany,Russelsheim,Kelheim,51,27,0.19913419913419916
Germany,Russelsheim Am Main,Russelsheim,27,21,0.14035087719298245
Germany,Saal,Saalfeld,27,58,0.16666666666666674
Germany,Schierke,Schwerte,33,62,0.16666666666666674
Germany,Schwabisch Gmund,Schwabisch Hall,21,40,0.19305555555555554
Germany,Schwabisch Hall,Schwabach,48,40,0.18888888888888888
Germany,Schwedt,Schwerte,27,62,0.13095238095238093
Germany,Schwedt Oder,Schwerte,30,62,0.18055555555555558
Germany,Schweinfurt,Schwerin,54,60,0.15340909090909083
Germany,Schwerin,Schwerte,60,62,0.16666666666666674
Germany,Schwäbisch Hall,Schwäbisch Gmund,21,3,0.19305555555555554
Germany,Siesbach,Asbach,27,27,0.18055555555555558
Germany,Solingen,Lingen,62,61,0.18055555555555558
Germany,Solling,Solingen,61,34,0.13095238095238093
Germany,Sommerda,Simmerath,36,7,0.19444444444444453
Germany,Strasse Des Friedens,Straße Des Friedens,3,21,0.18050682261208573
Germany,Sud,Sudharz,3,17,0.19047619047619047
Germany,Sulzbach,Kulmbach,54,15,0.16666666666666674
Germany,Sulzbach Rosenberg,Sulzbach,15,3,0.18518518518518512
Germany,Sulzbach Saar,Sulzbach,15,3,0.1282051282051282
Germany,Sulzbachtalstrasse,Sulzbach,15,3,0.18518518518518512
Germany,Trattendorf,Otterndorf,27,6,0.14949494949494946
Germany,Tubingen,Lingen,62,62,0.18055555555555558
Germany,Tübingen,Lingen,62,2,0.18055555555555558
Germany,Unterhausen,Oberhausen,58,9,0.1575757575757576
Germany,Volklingen,Solingen,61,58,0.1416666666666666
Germany,Waiblingen,Dillingen,58,6,0.17407407407407405
Germany,Waldshut,Landshut,54,6,0.16666666666666674
Germany,Wascheid,Remscheid,48,7,0.19444444444444453
Germany,Weiden,Wiesbaden,30,66,0.16666666666666674
Germany,Wendlingen Am Neckar,Freiberg Am Neckar,31,19,0.19788359788359777
Germany,Wermsdorf,Herdorf,58,56,0.15873015873015883
Germany,Westerland,Wesel,62,34,0.16666666666666674
Germany,Westfalen,Westerland,34,3,0.14537037037037037
Germany,Wiesen,Wiesbaden,66,27,0.11111111111111116
Germany,Wilhelmsfeld,Wilhelmshaven,6,62,0.1858974358974359
Germany,Wismar,Weimar,64,30,0.11111111111111105
Germany,Wittenberg,Witten,54,30,0.1333333333333333
Germany,Wittenberge,Witten,54,27,0.1515151515151516
Germany,Witzenhausen,Bernhausen,7,7,0.1777777777777778
Germany,Worth,Wörth,1,3,0.1333333333333333
Germany,Zierenberg,Herrenberg,54,48,0.1333333333333333
Germany,Östringen,Ratingen,3,58,0.19444444444444453
Greece,Akrini,Agrinio,6,6,0.15079365079365092
Greece,Amaroussio,Marousi,7,27,0.18095238095238098
Greece,Chania,Chalkida,6,6,0.18055555555555558
Greece,Lamia,Larisa,3,51,0.1777777777777778
Greece,Neochoropoulo,Neochorouda,18,30,0.1631701631701632
Guatemala,Guatemala,Guatemala City,20,23,0.11904761904761907
Hungary,Gyõr,Gyor,58,3,0.16666666666666674
Iceland,Hafnarfjörður,Hafnarfjorour,9,18,0.10256410256410253
India,Adilabad,Ahmedabad,12,46,0.19444444444444453
India,Adilabad District,Adilabad,12,6,0.17647058823529416
India,Ahmadabad,Ahmedabad,9,46,0.15740740740740744
India,Amaravati,Amravati,3,51,0.12037037037037046
India,Anatapur,Anpara,6,45,0.16666666666666674
India,Angadpur,Anatapur,6,3,0.16666666666666674
India,Ankleshwar,Anklesvar,12,36,0.10370370370370363
India,Assanora Junction,Assanora,27,6,0.17647058823529416
India,Bagalkote,Bangalore,12,64,0.14814814814814825
India,Baghpat,Balurghat,3,9,0.15873015873015883
India,Baharampur,Saharanpur,12,24,0.1333333333333333
India,Balasore,Bangalore,42,64,0.16335978835978837
India,Baruipur,Bharatpur,6,12,0.19444444444444453
India,Bharatpur,Chandrapur,12,60,0.17407407407407405
India,Bhiwadi,Bhilai,18,18,0.15079365079365092
India,Bhiwandi,Bhilai,18,18,0.18055555555555558
India,Bhubaneshwar,Bhubneshwar,14,31,0.11868686868686884
India,Bijapur,Bilaspur,15,27,0.13095238095238093
India,Bilashpur,Bijapur,15,9,0.15873015873015883
India,Bishanpura,Bilashpur,9,3,0.16620370370370363
India,Bishanpura*,Bilashpur,9,9,0.19044612794612803
India,Bolpur,Solapur,9,54,0.15079365079365092
India,Bonaigarh,Raigarh,6,9,0.15873015873015883
India,Burnpur,Baruipur,6,3,0.1865079365079365
India,Changal,Chandigarh,48,6,0.18095238095238098
India,Chittorgarh,Chittor,9,6,0.12121212121212133
India,Daman,Damtal,30,45,0.1777777777777778
India,Daranga,Warangal,27,42,0.13095238095238093
India,Darbhanga,Warangal,9,42,0.19444444444444453
India,Davangere,Devanagere,9,31,0.10740740740740751
India,Durg-Bhillainagar,Bhillai,21,6,0.1960784313725491
India,Firozabad,Faridabad,40,39,0.1957671957671958
India,Gaddapotharam,Gaddapotharam Medak District,3,6,0.1785714285714286
India,Ghatal,Khatla,9,15,0.1777777777777778
India,Gulaba,Gulbarga,9,14,0.13888888888888884
India,Gulbarga,Gulburga,14,27,0.15476190476190488
India,Haldwani,Haldia,45,27,0.13888888888888884
India,Hapur,Jaipur,6,55,0.1777777777777778
India,Haryana,Daranga,27,3,0.19047619047619047
India,Honda,Ponda,24,27,0.1333333333333333
India,Howrah Kolkata,Howrah,54,3,0.19047619047619047
India,Isilvassa,Silvassa,3,30,0.11574074074074081
India,Jabalpur,Jaipur,53,55,0.18055555555555558
India,Jaipur,Udaipur,55,57,0.15079365079365092
India,Jalandar,Jalna,3,42,0.19166666666666676
India,Jalpaiguri,Jaipur,55,9,0.18888888888888888
India,Jaykaypur,Jabalpur,53,9,0.19444444444444453
India,Jhargram,Jharia,6,45,0.18055555555555558
India,Kamarpur,Sambalpur,15,42,0.19444444444444453
India,Karimnagar,Jamnagar,42,30,0.1416666666666666
India,Karwar,Dharwar,9,3,0.15079365079365092
India,Kashipur,Jaipur,55,27,0.18055555555555558
India,Kharagpur,Bharatpur,12,12,0.14814814814814825
India,Kharaori,Kharagpur,12,6,0.19444444444444453
India,Kohima,Kochi,49,45,0.1777777777777778
India,Kolar,Kolhapur,24,51,0.125
India,Kolhapur,Solapur,51,54,0.13095238095238093
India,Konark,Kolar,24,18,0.1777777777777778
India,Kothur,Kolhapur,51,18,0.18055555555555558
India,Kotladoom,Kota,51,6,0.18518518518518512
India,Kottayam,Kota,51,48,0.16666666666666674
India,Krishnanagar,Karimnagar,30,9,0.19074074074074088
India,Kusunda,Kundaim,27,15,0.19047619047619047
India,Malapuram,Badlapur,42,27,0.19444444444444453
India,Malda,Haldia,45,9,0.1777777777777778
India,Mangan,Raniganj,12,40,0.18055555555555558
India,Marhi,Margherita,33,9,0.16666666666666674
India,Marmagao,Margao,24,15,0.13888888888888884
India,Mathura,Madurai,49,27,0.19047619047619047
India,Mettur,Meerut,34,27,0.1777777777777778
India,Moradabad,Faridabad,40,27,0.1957671957671958
India,Mormugao,Margao,24,9,0.18055555555555558
India,Muradabad,Moradaad,15,6,0.11574074074074081
India,Muzaffarnagar,Muzaffarpur,6,21,0.1631701631701632
India,Nagaland,Nagaon,9,45,0.18055555555555558
India,Nagaon,Jalgaon,47,45,0.15079365079365092
India,Nagda,Nalgonda,45,48,0.125
India,Nahan,Naudhrani,2,6,0.14814814814814825
India,Nizamabad,Ghaziabad,45,24,0.1957671957671958
India,Patancheru,Patencheru,2,27,0.14074074074074072
India,Patlara,Patiala,54,6,0.15079365079365092
India,Patlara*,Patiala,54,6,0.1865079365079365
India,Patna,Panaji,48,40,0.1777777777777778
India,Pithampur,Lakhimpur,33,3,0.1957671957671958
India,Pondicherry,Puducherry,2,34,0.1575757575757576
India,Prithampur,Berhampur,42,12,0.17407407407407405
India,Purulia,Puri,18,9,0.14285714285714302
India,Raichur,Raipur,21,48,0.15079365079365092
India,Raigarh,Chandigarh,48,9,0.18095238095238098
India,Raipur,Jaipur,55,48,0.11111111111111105
India,Rohila,Roha,11,6,0.11111111111111116
India,Rohila*,Roha,11,6,0.14285714285714302
India,Rudrapur,Durgapur,51,30,0.16666666666666674
India,Sambalpur,Jabalpur,53,42,0.11574074074074081
India,Sangareddy,Sagar,39,21,0.16666666666666674
India,Sangrur,Sanguem,15,27,0.19047619047619047
India,Saraikela,Karaikal,15,6,0.16335978835978837
India,Satna,Patna,40,35,0.1333333333333333
India,Shahbazpur,Sambalpur,42,3,0.17407407407407405
India,Shimaga,Shimla,18,42,0.15079365079365092
India,Shimoga,Shimaga,18,6,0.15079365079365092
India,Sibsagar,Sagar,39,36,0.125
India,Silcher,Talcher,6,39,0.19047619047619047
India,Sivasagar,Silvassa,30,6,0.19444444444444453
India,Srinagar,Sibsagar,36,15,0.16666666666666674
India,Suri,Puri,18,9,0.16666666666666674
India,Tirathpur,Fatehpur,6,3,0.19444444444444453
India,Tirathpur*,Fatehpur*,6,3,0.17407407407407405
India,Tulasipur,Bilaspur,27,3,0.19444444444444453
India,Tumkur,Timukuru,15,3,0.13888888888888884
India,Una,Unnao,39,42,0.1333333333333333
India,Vijayawada,Vijaywada,21,27,0.10740740740740751
India,Visikhapatnam,Visakhapatnam,13,2,0.16239316239316248
India,Vizag,Vizianagaram,10,30,0.19444444444444442
Indonesia,Dki Jakarta,Jakarta,12,16,0.19264069264069272
