country,to_review,suggested_standard,n1,n2,dist
United Kingdom,Telford,Salford,11,6,0.19047619047619047
United Kingdom,Warrington,Storrington,54,54,0.1575757575757576
United Kingdom,West Dunbartonshire,West Drayton,24,3,0.2287347155768209
United Kingdom,West Northamptonshire,West Dunbartonshire,3,3,0.2431913116123643
United Kingdom,Wicken,Pickering,48,21,0.20370370370370372
United States,Aberdeen,"Aberdeen, Sd",3,4,0.11111111111111116
United States,Adrian,Adrian Mi,1,36,0.11111111111111116
United States,Akron,Akron Oh,1,36,0.125
United States,Albany,Albany Ga,2,36,0.11111111111111116
United States,"Albany-Lebanon, Or",Albany,2,2,0.22222222222222232
United States,Alexandria,Cleveland-Elyria,4,30,0.2333333333333334
United States,Allegan,"Allegan, Mi",1,4,0.12121212121212133
United States,"Allegan, Mi","Adrian, Mi",4,4,0.2212121212121212
United States,Allentown,Allentown-Bethlehem-Easton,1,31,0.21794871794871795
United States,Allentown-Bethlehem-Easton,Allentown Bethlehem Easton Pa Nj,36,31,0.10897435897435892
United States,"Allentown-Bethlehem-Easton, Pa-Nj",Allentown Bethlehem Easton Pa Nj,36,4,0.1118839254615116
United States,"Altoona, Pa",Altoona,6,2,0.12121212121212133
United States,"Amarillo, Tx","Marshall, Tx",2,4,0.22222222222222232
United States,Anacortes,Anchorage,2,33,0.22222222222222232
United States,"Anchorage, Ak",Anchorage,33,4,0.10256410256410253
United States,Anderson,"Anderson, In",1,4,0.11111111111111116
United States,Ann Arbor,"Ann Arbor, Mi",1,4,0.10256410256410253
United States,Appleton,"Appleton, Wi",1,4,0.11111111111111116
United States,Asheville,"Asheville, Nc",1,4,0.10256410256410253
United States,Athens,Athens Oh,1,36,0.11111111111111116
United States,"Athens, Oh","Akron, Oh",4,4,0.24444444444444446
United States,"Athens, Tn","Athens, Oh",4,2,0.1333333333333333
United States,Athens-Clarke County,Athens Clarke County Ga,36,7,0.13604118993135017
United States,"Athens-Clarke County, Ga",Athens Clarke County Ga,36,4,0.14833113746157234
United States,Atlanta,Albany Ga,36,2,0.24338624338624348
United States,Atlanta-Sandy Springs-Marietta,Atlanta-Sandy Springs-Roswell,1,30,0.14674329501915717
United States,"Atlanta-Sandy Springs-Marietta, Ga",Atlanta-Sandy Springs-Roswell,4,30,0.17680865449628125
United States,Atlanta-Sandy Springs-Roswell,Atlanta Sandy Springs Roswell Ga,36,30,0.11210887611749687
United States,Atlantic City,Atlantic City Hammonton Nj,1,36,0.16666666666666674
United States,Augusta-Richmond County,Augusta Richmond County Ga Sc,36,10,0.16313434191994913
United States,"Augusta-Richmond County, Ga-Sc",Augusta Richmond County Ga Sc,36,4,0.15508727117922516
United States,Austin-Round Rock,Austin Round Rock Tx,36,19,0.1487745098039216
United States,"Austin-Round Rock, Tx",Austin Round Rock Tx,36,4,0.14490392648287376
United States,Baltimore,"Baltimore-Towson, Md",3,4,0.18333333333333335
United States,Baltimore-Towson,Baltimore,3,1,0.14583333333333337
United States,"Baltimore-Towson, Md",Baltimore Columbia Towson Md,36,4,0.20793650793650797
United States,"Bangor, Me",Bangor,10,4,0.1333333333333333
United States,Banning,Bennington Vt,3,36,0.2271062271062272
United States,Baraboo,Bar Harbor,30,10,0.18095238095238098
United States,"Baraboo, Wi",Baraboo,10,4,0.12121212121212133
United States,Bay City,"Bay City, Mi",1,4,0.11111111111111116
United States,Beaumont-Port Arthur,Beaumont Port Arthur Tx,36,27,0.11849733028222731
United States,"Beaumont-Port Arthur, Tx",Beaumont Port Arthur Tx,36,2,0.13317962231005698
United States,Beaver Falls,Beaver Dam,13,3,0.1777777777777778
United States,Bennington,Banning,3,2,0.18095238095238098
United States,"Birmingham-Hoover, Al",Birmingham Hoover Al,36,4,0.10104427736006683
United States,Bishop,Bishop Ca,31,36,0.11111111111111116
United States,"Bishop, Ca",Bishop,31,4,0.1333333333333333
United States,"Bismarck, Nd",Bismarck,28,4,0.11111111111111116
United States,Bloomington,Wilmington,5,6,0.2200757575757576
United States,"Bloomington, In","Bloomington-Normal, Il",4,2,0.14343434343434347
United States,"Bloomington-Normal, Il",Bloomington In,36,4,0.1601731601731602
United States,"Boise City-Nampa, Id",Boise City Id,36,4,0.1166666666666667
United States,Boone,"Boone, Nc",1,4,0.14814814814814825
United States,Boston,Boston-Cambridge-Newton,3,30,0.24637681159420288
United States,Boston-Cambridge-Newton,Boston Cambridge Newton Ma Nh,36,30,0.12093953023488258
United States,Boston-Cambridge-Quincy,Boston-Cambridge-Newton,30,1,0.14492753623188415
United States,"Boston-Cambridge-Quincy, Ma-Nh",Boston-Cambridge-Newton,30,4,0.19773709636409875
United States,"Boston-Quincy, Ma",Boston,3,2,0.21568627450980393
United States,"Boulder, Co",Boulder,25,4,0.12121212121212133
United States,Boulevard,Boulder,25,3,0.15873015873015883
United States,Brainerd,Blaine,3,3,0.18055555555555558
United States,"Brainerd, Mn",Brainerd,3,2,0.11111111111111116
United States,Bremerton-Silverdale,Bremerton,3,1,0.18333333333333335
United States,"Bremerton-Silverdale, Wa",Bremerton,3,2,0.20833333333333337
United States,Bridgeport,Bridgeport-Stamford-Norwalk,1,28,0.2098765432098766
United States,"Bridgeport-Stamford-Norwalk, Ct",Bridgeport Stamford Norwalk Ct,36,4,0.10209933435739893
United States,Brigham City,King City,1,3,0.21296296296296302
United States,Brockton,Stockton,1,3,0.16666666666666674
United States,Brunswick,"Brunswick, Ga",2,4,0.10256410256410253
United States,Bryson City,Mason City,3,18,0.1575757575757576
United States,Buffalo-Cheektowaga-Niagara Falls,Buffalo Cheektowaga Niagara Falls Ny,36,15,0.1095090691864885
United States,"Buffalo-Niagara Falls, Ny",Buffalo-Cheektowaga-Niagara Falls,15,4,0.23803751803751805
United States,Burlington,Bloomington,5,3,0.1575757575757576
United States,"Burlington, Nc",Wilmington Nc,4,36,0.20549450549450554
United States,"Burlington-South Burlington, Vt",Burlington South Burlington Vt,36,4,0.13031763688048448
United States,Burns,Brunswick,2,1,0.2148148148148148
United States,Butte-Silver Bow,Butte Silver Bow Mt,36,22,0.16878654970760232
United States,"Butte-Silver Bow, Mt",Butte Silver Bow Mt,36,4,0.15272904483430805
United States,"Cadillac, Mi",Cadillac,22,4,0.11111111111111116
United States,Calexico,Chico,3,24,0.2333333333333334
United States,Cambridge,"Cambridge, Md",1,2,0.10256410256410253
United States,"Cambridge, Md","Boston-Cambridge-Quincy, Ma-Nh",4,2,0.22564102564102562
United States,Camden,"Camden, Nj",1,2,0.1333333333333333
United States,Candor,Bangor,10,3,0.22222222222222232
United States,Canon City,Mason City,9,18,0.17500000000000004
United States,Cape Coral-Fort Myers,Cape Coral Fort Myers Fl,36,16,0.11309523809523814
United States,"Cape Coral-Fort Myers, Fl",Cape Coral Fort Myers Fl,36,4,0.12026570048309182
United States,Carlisle,Charlottesville Va,3,36,0.24768518518518512
United States,Carson City,Bryson City,3,3,0.1212121212121211
United States,"Casper, Wy",Jasper,2,19,0.2222222222222222
United States,Charleroi,Charleston Wv,3,36,0.22792022792022804
United States,Charleston,Charleroi,3,1,0.17407407407407405
United States,Charleston-North Charleston,Charleston Wv,36,31,0.2488129154795823
United States,"Charleston-North Charleston-Summerville, Sc",Charleston-North Charleston,31,4,0.12403100775193798
United States,Charlotte-Concord-Gastonia,Charlotte Concord Gastonia Nc Sc,36,21,0.10897435897435892
United States,Charlotte-Gastonia-Concord,Charlotte Concord Gastonia Nc Sc,36,1,0.20619658119658124
United States,"Charlotte-Gastonia-Concord, Nc-Sc",Charlotte Concord Gastonia Nc Sc,36,4,0.15211381051898287
United States,Charlottesville,Charleroi,3,1,0.2342592592592594
United States,"Charlottesville, Va",Platteville Wi,4,36,0.24208247892458423
United States,Chattanooga,Chattanooga Tn Ga,1,36,0.11764705882352944
United States,Chester,Winchester,3,4,0.18095238095238098
United States,"Cheyenne, Wy",Cheyenne,25,4,0.11111111111111116
United States,Chicago-Naperville-Elgin,Chicago Naperville Elgin Il In Wi,36,30,0.13888888888888906
United States,Chicago-Naperville-Joliet,Chicago Naperville Elgin Il In Wi,36,1,0.2214141414141414
United States,"Chicago-Naperville-Joliet, Il",Chicago-Naperville-Elgin,30,2,0.1336206896551725
United States,"Chicago-Naperville-Joliet, Il-In-Wi",Chicago-Naperville-Elgin,30,4,0.15158730158730171
United States,Chico,Chico Ca,24,36,0.125
United States,"Chico, Ca",Chico,24,4,0.14814814814814825
United States,Cincinnati,Cincinnati Oh Ky In,27,36,0.1578947368421053
United States,Cincinnati-Middletown,"Cincinnati-Middletown, Oh-Ky-In",1,4,0.10752688172043023
United States,"Cincinnati-Middletown, Oh-Ky-In",Cincinnati,27,4,0.22580645161290336
United States,Claremont-Lebanon,Claremont Lebanon Nh Vt,36,3,0.1210571184995739
United States,Clarksville,Clarksville Tn Ky,3,36,0.11764705882352944
United States,Clearlake,"Clearlake, Ca",1,4,0.10256410256410253
United States,Cleveland,"Cleveland, Ms",1,2,0.10256410256410253
United States,"Cleveland, Ms",Cleveland Elyria Oh,36,2,0.2348178137651823
United States,Cleveland-Elyria-Mentor,Cleveland-Elyria,30,1,0.10144927536231885
United States,"Cleveland-Elyria-Mentor, Oh",Cleveland Elyria Oh,36,4,0.12865497076023402
United States,"Clinton, Ia",Clinton,6,4,0.12121212121212133
United States,Cockeysville,Clarksville,3,1,0.202020202020202
United States,"Colorado Springs, Co",Glenwood Springs Co,4,36,0.23128654970760232
United States,Columbia,Columbus,13,16,0.16666666666666674
United States,Columbia Falls,Columbia,13,3,0.14285714285714302
United States,"Columbia, Sc",Columbia,13,4,0.11111111111111116
United States,"Columbia, Tn","Columbia, Sc",4,4,0.11111111111111105
United States,Columbus,Columbus Ga Al,16,36,0.14285714285714302
United States,Columbus Oh,Columbus Ga Al,36,36,0.17965367965367962
United States,"Columbus, Ga-Al",Columbus,16,4,0.15555555555555567
United States,"Columbus, Ms","Columbus, Oh",2,4,0.11111111111111105
United States,"Columbus, Oh",Columbus,16,4,0.11111111111111116
United States,Colusa,Columbia,13,13,0.18055555555555558
United States,Concord,"Concord, Nh",3,4,0.12121212121212133
United States,Cookeville,Cockeysville,1,1,0.1166666666666667
United States,"Cookeville, Tn","Clarksville, Tn-Ky",4,4,0.24651274651274657
United States,Corning,Corsicana,7,18,0.24338624338624348
United States,"Corning, Ny",Corning,7,4,0.12121212121212133
United States,Dale,Davie,1,3,0.21666666666666667
United States,Dallas-Fort Worth-Arlington,Dallas Fort Worth Arlington Tx,36,31,0.11358024691358026
United States,"Dallas-Fort Worth-Arlington, Tx",Dallas Fort Worth Arlington Tx,36,4,0.14376600102406556
United States,"Dallas-Plano-Irving, Tx","Dallas-Fort Worth-Arlington, Tx",4,2,0.23963485150463826
United States,Daphne-Fairhope-Foley,Daphne Fairhope Foley Al,36,31,0.10119047619047628
United States,"Daphne-Fairhope-Foley, Al",Daphne Fairhope Foley Al,36,2,0.11323232323232335
United States,Darrington,Farmington,3,25,0.1333333333333333
United States,Davenport,Davenport-Moline-Rock Island,3,31,0.22619047619047628
United States,Davenport-Moline-Rock Island,Davenport Moline Rock Island Ia Il,36,31,0.17275371687136398
United States,"Davenport-Moline-Rock Island, Ia-Il",Davenport Moline Rock Island Ia Il,36,4,0.16428119634950755
United States,Dayton,Dayton Oh,13,36,0.11111111111111116
United States,"Dayton, Oh",Dayton,13,4,0.1333333333333333
United States,"Decatur, Al",Decatur,13,4,0.12121212121212133
United States,"Decatur, Il",Decatur,13,4,0.12121212121212133
United States,Deer Park,Allen Park,3,3,0.24444444444444446
United States,Delaware City,Pearl City,1,3,0.19145299145299144
United States,Deltona-Daytona Beach-Ormond Beach,Deltona Daytona Beach Ormond Beach Fl,36,6,0.1688195548489666
United States,"Deltona-Daytona Beach-Ormond Beach, Fl",Deltona Daytona Beach Ormond Beach Fl,36,2,0.16814333130122605
United States,Denver,Denver-Aurora-Lakewood,3,30,0.24242424242424254
United States,Denver-Aurora,Denver-Aurora-Lakewood,1,30,0.13636363636363646
United States,"Denver-Aurora-Broomfield, Co",Denver-Aurora-Lakewood,4,30,0.19817219817219822
United States,Des Moines,Des Moines-West Des Moines,3,22,0.20512820512820518
United States,Des Moines-West Des Moines,Des Moines West Des Moines Ia,36,22,0.11879752431476587
United States,"Des Moines-West Des Moines, Ia",Des Moines West Des Moines Ia,36,4,0.1289545703338807
United States,Detroit,Detroit-Warren-Dearborn,3,27,0.23188405797101452
United States,Detroit Lakes,Detroit,3,3,0.15384615384615397
United States,"Detroit-Livonia-Dearborn, Mi","Detroit-Warren-Livonia, Mi",2,4,0.12853479853479843
United States,Detroit-Warren-Livonia,Detroit-Warren-Dearborn,27,1,0.16084760649978047
United States,"Detroit-Warren-Livonia, Mi",Detroit-Warren-Dearborn,27,4,0.20280564845782245
United States,"Dickinson, Nd",Dickinson,13,4,0.10256410256410253
United States,Dodge City,Boise City,21,15,0.20000000000000007
United States,Dothan,Dothan Al,27,36,0.11111111111111116
United States,"Dothan, Al",Dothan,27,4,0.1333333333333333
United States,Dover,Dover De,10,36,0.125
United States,"Dover, De",Dover,10,4,0.14814814814814825
United States,Duluth,Duluth Mn Wi,30,36,0.16666666666666674
United States,"Duluth, Mn-Wi",Duluth,30,4,0.17948717948717952
United States,"Durango, Co",Durango,30,2,0.12121212121212133
United States,Durham,"Durham, Nc",1,2,0.1333333333333333
United States,"Durham-Chapel Hill, Nc",Durham Chapel Hill Nc,36,4,0.13784271284271288
United States,Dyersburg,"Dyersburg, Tn",1,4,0.10256410256410253
United States,East Brunswick,Brunswick,2,1,0.21164021164021163
United States,East Stroudsburg,East Syracuse,1,2,0.2483974358974359
United States,"El Centro, Ca",El Centro,31,4,0.10256410256410253
United States,"El Dorado, Ar",El Dorado,7,4,0.10256410256410253
United States,"El Paso, Tx",El Paso,32,4,0.12121212121212133
United States,Elizabeth,"Elizabethtown, Ky",3,4,0.15686274509803932
United States,Elizabethtown,Elizabeth,3,1,0.10256410256410253
United States,"Elizabethtown, Ky",Elizabethtown Fort Knox Ky,36,4,0.14781297134238325
United States,Elkhart,Elkhart Goshen In,2,36,0.1960784313725491
United States,Elkhart-Goshen,Elkhart Goshen In,36,1,0.10224089635854339
United States,"Elkhart-Goshen, In",Elkhart Goshen In,36,4,0.12956154684095877
United States,Elko,Elko Nv,9,36,0.14285714285714302
United States,Emmetsburg,Gettysburg,1,15,0.20000000000000007
United States,Erie,Erie Pa,23,36,0.14285714285714302
United States,"Erie, Pa",Erie,23,2,0.16666666666666674
United States,Eugene,Eugene Or,18,36,0.11111111111111116
United States,Eugene-Springfield,Eugene,18,1,0.22222222222222232
United States,"Eugene-Springfield, Or",Eugene,18,4,0.24242424242424254
United States,Eureka-Arcata-Fortuna,Eureka Arcata Fortuna Ca,36,31,0.10119047619047628
United States,"Eureka-Arcata-Fortuna, Ca",Eureka Arcata Fortuna Ca,36,4,0.1283838383838385
United States,Evansville,Evansville In Ky,22,36,0.125
United States,Evansville In Ky,Clarksville Tn Ky,36,36,0.2230392156862745
United States,"Evansville, In-Ky",Evansville,22,4,0.13725490196078427
United States,"Fairbanks, Ak",Fairbanks,31,4,0.10256410256410253
United States,Fairmont,"Fairmont, Wv",1,4,0.11111111111111116
United States,Fargo,Farmington,19,25,0.16666666666666674
United States,"Fargo, Nd-Mn",Fargo,19,2,0.19444444444444442
United States,"Farmington, Nm","Burlington, Nc",4,4,0.19047619047619047
United States,Fayetteville,Fayetteville-Springdale-Rogers,1,10,0.20000000000000007
United States,"Fayetteville, Nc",Greenville Nc,4,36,0.20192307692307698
United States,Flint,Flint Mi,1,36,0.125
United States,"Flint, Mi","Adrian, Mi",4,4,0.24444444444444446
United States,Florence,"Florence, Sc",1,4,0.11111111111111116
United States,"Florence, Sc",Florence-Muscle Shoals,22,4,0.23989898989898994
United States,Florence-Muscle Shoals,Florence Sc,36,22,0.21212121212121215
United States,"Florence-Muscle Shoals, Al",Florence Sc,36,2,0.23776223776223782
United States,Fort Collins-Loveland,Fort Collins,13,1,0.14285714285714302
United States,"Fort Collins-Loveland, Co",Fort Collins Co,36,4,0.16666666666666674
United States,Fort Lee,Fort Payne,1,21,0.21666666666666667
United States,Fort Madison-Keokuk,Fort Madison Keokuk Ia Il Mo,36,1,0.13659147869674193
United States,"Fort Madison-Keokuk, Ia-Mo",Fort Madison Keokuk Ia Il Mo,36,4,0.1487099856665075
United States,Fort Payne,Fort Wayne In,21,36,0.13589743589743586
United States,"Fort Payne, Al",Fort Wayne,4,9,0.1523809523809525
United States,Fort Smith,Fort Smith Ar Ok,16,36,0.125
United States,"Fort Smith, Ar-Ok",Fort Smith,16,4,0.13725490196078427
United States,Fort Wayne,Fort Payne Al,36,9,0.13589743589743586
United States,Fort Wayne In,Fort Payne Al,36,36,0.15384615384615397
United States,"Fort Wayne, In","Fort Payne, Al",4,4,0.14285714285714302
United States,"Fort Worth-Arlington, Tx","Dallas-Fort Worth-Arlington, Tx",4,2,0.17249103942652333
United States,Frenchtown,Fresno,3,33,0.2222222222222222
United States,Fresno,Fresno Ca,33,36,0.11111111111111116
United States,"Fresno, Ca",Fresno,33,4,0.1333333333333333
United States,"Gadsden, Al",Gadsden,30,4,0.12121212121212133
United States,Gainesville,Grantsville,1,4,0.1212121212121211
United States,"Gainesville, Fl",Gainesville Ga,36,4,0.11428571428571432
United States,"Gainesville, Ga",Prineville Or,4,36,0.23589743589743595
United States,Galveston,Groveton,2,3,0.19444444444444453
United States,Garden City,Carson City,3,2,0.18181818181818188
United States,"Gary, In",Gary,3,2,0.16666666666666674
United States,Gettysburg,Pittsburgh,15,32,0.20000000000000007
United States,"Gettysburg, Pa","Pittsburgh, Pa",2,4,0.14285714285714302
United States,"Gillette, Wy",Gillette,31,4,0.11111111111111116
United States,Glenwood Springs Co,Colorado Springs Co,36,36,0.21812865497076028
United States,Goldsboro,"Goldsboro, Nc",1,2,0.10256410256410253
United States,Gordon,Groton,1,3,0.1777777777777778
United States,"Grand Rapids-Wyoming, Mi",Grand Rapids Wyoming Mi,36,4,0.1028765920070267
United States,Grantsville,Evansville,22,4,0.1575757575757576
United States,Greeley,Greenville Nc,13,36,0.2271062271062272
United States,"Greeley, Co",Greeley,13,4,0.12121212121212133
United States,Green Bay,"Green Bay, Wi",1,4,0.10256410256410253
United States,Greensboro,Greensburg,1,3,0.1333333333333333
United States,Greensboro-High Point,Greensboro High Point Nc,36,1,0.11309523809523814
United States,"Greensboro-High Point, Nc",Greensboro High Point Nc,36,4,0.12026570048309182
United States,Greensburg,Freemansburg,3,3,0.1166666666666667
United States,Greenville,Grantsville,4,1,0.1575757575757576
United States,Greenville Nc,Fayetteville Nc,36,36,0.18803418803418803
United States,"Greenville, Nc","Fayetteville, Nc",4,4,0.17559523809523814
United States,Greenville-Mauldin-Easley,Greenville,1,1,0.20000000000000007
United States,"Greenville-Mauldin-Easley, Sc",Greenville Anderson Mauldin Sc,36,4,0.24510623476140725
United States,Groton,Georgetown,6,3,0.18888888888888888
United States,Groveton,Georgetown,6,3,0.1892857142857144
United States,Gulfport-Biloxi,Gulfport-Biloxi-Pascagoula,1,18,0.1410256410256412
United States,"Gulfport-Biloxi, Ms",Gulfport-Biloxi-Pascagoula,18,4,0.18083670715249667
United States,"Hagerstown-Martinsburg, Md-Wv",Hagerstown Martinsburg Md Wv,36,4,0.13521535935329032
United States,Hamilton,Hilo,9,30,0.16666666666666674
United States,Hammond,Hamilton,9,4,0.22023809523809523
United States,"Hammond, La",Hammond,4,4,0.12121212121212133
United States,Hanford,Hanford-Corcoran,3,31,0.1875
United States,Harriman,"Harriman, Tn",1,4,0.11111111111111116
United States,Harrisburg-Carlisle,Harrisonburg,7,13,0.2134502923976609
United States,"Harrisburg-Carlisle, Pa",Harrisburg Carlisle Pa,36,4,0.11556559382646348
United States,Harrisonburg,Harrisburg Carlisle Pa,36,13,0.23737373737373735
United States,Harrisonburg Va,Harrisburg Carlisle Pa,36,36,0.21818181818181814
United States,"Harrisonburg, Va",Harrisburg Carlisle Pa,36,4,0.23484848484848486
United States,Hartford,East Hartford,3,1,0.21153846153846156
United States,Hartford-West Hartford-East Hartford,Hartford West Hartford East Hartford Ct,36,28,0.14948885537120837
United States,"Hartford-West Hartford-East Hartford, Ct",Hartford West Hartford East Hartford Ct,36,4,0.16371563871563877
United States,Hattiesburg,Gettysburg,15,1,0.19924242424242422
United States,Helena,Helena Mt,19,36,0.11111111111111116
United States,"Helena, Mt",Helena,19,2,0.1333333333333333
United States,"Helena-West Helena, Ar",Helena,19,4,0.24242424242424254
United States,Henderson,Anderson,1,1,0.18716931216931232
United States,Hickory,Hickory Lenoir Morganton Nc,2,36,0.24691358024691357
United States,Hickory-Lenoir-Morganton,Hickory,2,1,0.23611111111111105
United States,"Hickory-Lenoir-Morganton, Nc",Hickory Lenoir Morganton Nc,36,4,0.12707231040564382
United States,Hilo,Hilo Hi,30,36,0.14285714285714302
United States,"Hilo, Hi",Hilo,30,4,0.16666666666666674
United States,Hobbs,Hobbs Nm,9,36,0.125
United States,"Hobbs, Nm",Hobbs,9,2,0.14814814814814825
United States,Holland,"Holland-Grand Haven, Mi",3,4,0.23188405797101452
United States,Honolulu,"Honolulu, Hi",3,4,0.11111111111111116
United States,"Honolulu, Hi","Hilo, Hi",4,4,0.22817460317460314
United States,Hot Springs,Rock Springs,10,30,0.14393939393939392
United States,"Hot Springs, Ar",Rock Springs,4,30,0.21666666666666667
United States,Houston,Boston,3,1,0.15079365079365092
United States,Houston-Sugar Land-Baytown,Houston,1,1,0.2435897435897436
United States,Houston-The Woodlands-Sugar Land,Houston The Woodlands Sugar Land Tx,36,30,0.16845238095238102
United States,Huntington-Ashland,Huntington Ashland Wv Ky Oh,36,28,0.14197530864197538
United States,"Huntington-Ashland, Wv-Ky-Oh",Huntington-Ashland,28,4,0.11904761904761907
United States,"Huntsville, Al",Grantsville,4,4,0.23376623376623384
United States,Hurricane,Harriman,1,1,0.19444444444444453
United States,Indianapolis,"Indianapolis-Carmel, In",3,4,0.1594202898550725
United States,Indianapolis-Carmel,Indianapolis-Carmel-Anderson,1,27,0.1071428571428571
United States,"Indianapolis-Carmel, In",Indianapolis-Carmel-Anderson,27,4,0.13871635610766053
United States,Iowa City,Mason City,17,18,0.22169312169312172
United States,"Iowa City, Ia",Iowa City,17,4,0.10256410256410253
United States,Jackson,Jacksonville,4,30,0.13888888888888884
United States,"Jackson, Ms",Jackson,4,4,0.12121212121212133
United States,"Jackson, Tn","Jackson, Ms",4,4,0.1212121212121211
United States,"Jackson, Wy-Id",Jackson,4,4,0.16666666666666674
United States,"Jacksonville, Fl",Jackson,4,4,0.1875
United States,Jamesville,Lakeville,1,2,0.17407407407407405
United States,Jasper,Jasper In,19,36,0.11111111111111116
United States,Jasper In,Casper Wy,36,36,0.22222222222222232
United States,"Jasper, In",Jasper,19,2,0.1333333333333333
United States,Jean,Juneau,3,32,0.23611111111111116
United States,Jeffersonville,Jacksonville,30,2,0.20238095238095244
United States,Jersey City,Bryson City,3,3,0.2234848484848485
United States,"Johnstown, Pa",Johnstown,21,4,0.10256410256410253
United States,Joplin,Joplin Mo,12,36,0.11111111111111116
United States,Juneau,Juneau Ak,32,36,0.11111111111111116
United States,"Juneau, Ak",Juneau,32,2,0.1333333333333333
United States,Kahului,"Kahului-Wailuku, Hi",2,4,0.21052631578947378
United States,"Kahului-Wailuku, Hi",Kahului-Wailuku-Lahaina,12,4,0.15408085430968732
United States,"Kalamazoo-Portage, Mi",Kalamazoo Portage Mi,36,4,0.11858813700918969
United States,"Kalispell, Mt",Kalispell,22,4,0.10256410256410253
United States,Kansas City,Kansas City Mo Ks,27,36,0.11764705882352944
United States,"Kansas City, Mo-Ks",Kansas City,27,4,0.12962962962962965
United States,Kapaa,Kapaa Hi,22,36,0.125
United States,"Kapaa, Hi",Kapaa,22,2,0.14814814814814825
United States,Keeler,Keene,3,6,0.1777777777777778
United States,Keene,Keene Nh,6,36,0.125
United States,"Keene, Nh",Keene,6,4,0.14814814814814825
United States,Kenansville,Gainesville,1,1,0.1582491582491583
United States,Kenner,Kennesaw,1,2,0.18055555555555558
United States,Kent,Keene,6,3,0.21666666666666667
United States,King City,Kansas City,27,3,0.19528619528619529
United States,Kingsport-Bristol-Bristol,Kingsport Bristol Bristol Tn Va,36,1,0.11268817204301074
United States,"Kingsport-Bristol-Bristol, Tn-Va",Kingsport Bristol Bristol Tn Va,36,4,0.1215437788018433
United States,"Kinston, Nc","Burlington, Nc",4,4,0.17965367965367962
United States,Knoxville,"Knoxville, Tn",3,4,0.10256410256410253
United States,"Knoxville, Tn","Cookeville, Tn",4,4,0.23882783882783887
United States,Kokomo,"Kokomo, In",2,4,0.1333333333333333
United States,La Crosse,"La Crosse, Wi-Mn",1,4,0.14583333333333337
United States,"La Crosse, Wi-Mn",La Crosse Onalaska Wi Mn,36,4,0.22817460317460314
United States,Laconia,Macon Ga,7,36,0.22023809523809523
United States,"Laconia, Nh",Laconia,7,4,0.12121212121212133
United States,Lafayette,Lafayette West Lafayette In,10,36,0.22222222222222232
United States,Lafayette West Lafayette In,Lafayette La,36,36,0.18518518518518512
United States,"Lafayette, In",Lafayette,10,4,0.10256410256410253
United States,"Lafayette, La",Lafayette,10,4,0.10256410256410253
United States,Lafayette-West Lafayette,Lafayette La,36,3,0.16666666666666674
United States,Lakeland,Oakland,1,3,0.13095238095238093
United States,Lakeland-Winter Haven,Lakeland Winter Haven Fl,36,3,0.12976190476190474
United States,"Lakeland-Winter Haven, Fl",Lakeland Winter Haven Fl,36,4,0.13475845410628018
United States,Lakeview,Lakeville,1,2,0.11574074074074081
United States,Lakeville,Clarksville,3,2,0.19528619528619529
United States,Lamar,Laramie,15,18,0.161904761904762
United States,"Lancaster, Pa",Lancaster,6,4,0.10256410256410253
United States,"Laramie, Wy",Laramie,18,2,0.12121212121212133
United States,Laredo,Laredo Tx,3,36,0.11111111111111116
United States,Las Vegas,"Las Vegas-Paradise, Nv",3,4,0.19696969696969702
United States,Las Vegas-Paradise,Las Vegas,3,1,0.16666666666666674
United States,"Las Vegas-Paradise, Nv",Las Vegas Henderson Paradise Nv,36,4,0.22358260019550347
United States,Lawrence,"Lawrenceburg, Tn",1,4,0.16666666666666674
United States,Lawrenceburg,Lawrence,1,1,0.11111111111111116
United States,Lawton,Lewistown,3,24,0.20370370370370372
United States,"Lebanon, Nh-Vt",Lebanon,6,4,0.16666666666666674
United States,"Lebanon, Pa",Lebanon,6,2,0.12121212121212133
United States,Lewiston,Lewiston-Auburn,3,13,0.15555555555555567
United States,Lewiston-Auburn,Lewistown,13,24,0.19259259259259265
United States,"Lewiston-Auburn, Me",Lewiston Auburn Me,36,4,0.12223368879715646
United States,Lewistown,Lewiston Auburn Me,36,24,0.22222222222222232
United States,Lexington,Lexington-Fayette,2,25,0.15686274509803932
United States,"Lexington-Fayette, Ky",Lexington Fayette Ky,36,4,0.10981620718462826
United States,Liberty,Libby,12,2,0.20952380952380956
United States,Lincoln,"Lincoln, Ne",1,4,0.12121212121212133
United States,"Lincoln, Ne","Kinston, Nc",4,4,0.24242424242424254
United States,Little Rock-North Little Rock-Conway,Little Rock North Little Rock Conway Ar,36,31,0.12007709066532601
United States,"Little Rock-North Little Rock-Conway, Ar",Little Rock North Little Rock Conway Ar,36,4,0.14569762069762082
United States,Logan,"Logan, Ut-Id",1,4,0.19444444444444442
United States,Los Angeles,Los Angeles-Long Beach-Anaheim,2,30,0.21111111111111114
United States,Los Angeles-Long Beach-Anaheim,Los Angeles Long Beach Anaheim Ca,36,30,0.10248917748917763
United States,"Los Angeles-Long Beach-Glendale, Ca",Los Angeles-Long Beach-Anaheim,30,2,0.14938949938949952
United States,Los Angeles-Long Beach-Santa Ana,Los Angeles-Long Beach-Anaheim,30,1,0.11976495726495728
