"ID","start_year","end_year","longitude","latitude","pollutant"
12366,2020,2020,70.05773163,22.47070122,"PM10"
12367,2012,2012,70.06071109,22.46935748,"PM10"
12368,2011,2013,70.06667,22.46667,"PM10"
12369,2012,2012,70.94960774,22.34333863,"PM10"
12370,2020,2020,71.02757508,22.37683757,"PM10"
12371,2011,2013,71.36569444,22.48625,"PM10"
12372,2019,2019,71.46722,51.12529,"PM25"
12373,2018,2018,71.46861,51.127645,"PM25"
12374,2019,2019,71.53775,34.00585,"PM25"
12375,2010,2010,71.58049011,34.0149765,"PM10"
12376,2012,2012,72.56600189,23.03956795,"PM10"
12377,2020,2020,72.57531066,23.02720023,"PM10"
12378,2019,2019,72.59191,23.00266,"PM10"
12379,2015,2015,72.59958333,22.99616667,"PM25"
12380,2017,2017,72.5996,22.9962,"PM25"
12381,2010,2010,72.87765503,19.07598305,"PM10"
12382,2020,2020,72.880838,19.073975,"PM10"
12383,2017,2017,72.89592966,19.07618626,"PM10"
12384,2018,2018,72.91557667,19.08802667,"PM10"
12385,2016,2016,72.91770557,19.07237828,"PM10"
12386,2019,2019,72.91801,20.36242,"PM10"
12387,2019,2019,72.92256556,19.06315111,"PM10"
12388,2019,2019,72.95852,19.19206,"PM10"
12389,2015,2015,72.98307974,19.09800869,"PM10"
12390,2012,2020,72.98460196,21.21440454,"PM10"
12391,2019,2019,73.01055,21.61327,"PM10"
12392,2012,2020,73.01519775,21.62642479,"PM10"
12393,2012,2012,73.02430725,26.23894691,"PM10"
12394,2020,2020,73.0310736,20.42705941,"PM10"
12395,2011,2013,73.03111111,22.05111111,"PM10"
12396,2010,2010,73.04413605,33.59839249,"PM10"
12397,2012,2012,73.0593395,20.44321927,"PM10"
12398,2011,2011,73.06439972,33.68330765,"PM25"
12399,2011,2020,73.06,20.28222222,"PM10"
12400,2013,2013,73.0787963,31.4162963,"PM10"
12401,2012,2012,73.07898175,19.12951059,"PM10"
12402,2018,2018,73.084488,33.738045,"PM25"
12403,2019,2019,73.084489,33.738046,"PM25"
12404,2020,2021,73.08449,33.738047,"PM10"
12405,2019,2020,73.1007,19.2057,"PM10"
12406,2019,2020,73.1289,19.238,"PM10"
12407,2014,2014,73.13807768,19.19634329,"PM10"
12408,2012,2015,73.16083333,19.35944444,"PM10"
12409,2020,2020,73.18892716,26.31407661,"PM10"
12410,2020,2020,73.1918291,19.25760379,"PM10"
12411,2011,2014,73.19277778,26.43020834,"PM10"
12412,2011,2011,73.20222222,18.74166667,"PM10"
12413,2012,2012,73.22099274,19.26579677,"PM10"
12414,2012,2020,73.22758448,22.37542896,"PM10"
12415,2013,2013,73.22918889,19.23427407,"PM10"
12416,2019,2019,73.2322,19.1667,"PM10"
12417,2011,2011,73.2746875,19.25833333,"PM10"
12418,2011,2020,73.27916667,19.37083333,"PM10"
12419,2020,2020,73.31721111,19.22612778,"PM10"
12420,2011,2013,73.32055555,22.51166667,"PM10"
12421,2012,2020,73.32388889,19.30694444,"PM10"
12422,2019,2019,73.34023,25.77106,"PM10"
12423,2017,2017,73.3502377,25.7731026,"PM10"
12424,2019,2019,73.3942,16.9687,"PM10"
12425,2011,2013,73.3975,21.26291667,"PM10"
12426,2011,2015,73.40222222,19.28555556,"PM10"
12427,2011,2015,73.43,20.77777778,"PM10"
12428,2015,2015,73.48252222,26.43868667,"PM10"
12429,2011,2011,73.50934601,4.175496101,"PM10"
12430,2011,2013,73.51833333,20.65916667,"PM10"
12431,2016,2016,73.57244074,26.3522426,"PM25"
12432,2011,2015,73.62583333,19.34490741,"PM10"
12433,2017,2017,73.7021801,24.5886328,"PM10"
12434,2016,2016,73.73119333,24.59403333,"PM10"
12435,2016,2018,73.7501,19.9926,"PM10"
12436,2019,2019,73.7698,20.0033,"PM10"
12437,2011,2011,73.78291667,18.15791667,"PM10"
12438,2020,2020,73.79234384,24.65581934,"PM10"
12439,2017,2017,73.8238391,18.5053196,"PM25"
12440,2014,2019,73.8376,18.5716,"PM10"
12441,2016,2016,73.84754868,18.5599218,"PM10"
12442,2012,2012,73.84815868,24.70820777,"PM10"
12443,2015,2015,73.85410635,24.70490476,"PM10"
12444,2020,2020,73.88931572,20.13281351,"PM10"
12445,2020,2020,73.93991752,18.60436685,"PM10"
12446,2015,2015,73.95805327,18.61538875,"PM10"
12447,2012,2012,73.96453105,20.22137427,"PM10"
12448,2012,2020,74.00811164,15.60172224,"PM10"
12449,2013,2020,74.02333333,15.67527778,"PM10"
12450,2013,2020,74.11305556,15.38944444,"PM10"
12451,2012,2012,74.11745888,18.69898417,"PM10"
12452,2011,2013,74.11972222,15.75805556,"PM10"
12453,2011,2015,74.12291667,17.99125,"PM10"
12454,2011,2014,74.16138889,24.98208333,"PM10"
12455,2013,2014,74.18294167,20.501275,"PM10"
12456,2011,2013,74.18972222,15.40472222,"PM10"
12457,2011,2020,74.21111111,15.50916667,"PM10"
12458,2019,2019,74.2228,16.6951,"PM10"
12459,2013,2020,74.25111111,15.38388889,"PM10"
12460,2011,2011,74.28006945,18.83243056,"PM10"
12461,2020,2020,74.2919104,16.82568182,"PM10"
12462,2010,2010,74.29421997,31.46219826,"PM10"
12463,2019,2019,74.29424667,19.7041,"PM10"
12464,2012,2012,74.3034288,16.84744545,"PM10"
12465,2011,2015,74.32722222,20.67083333,"PM10"
12466,2019,2019,74.33589,31.56008,"PM25"
12467,2011,2015,74.38833333,15.81916667,"PM10"
12468,2011,2020,74.41111111,15.65,"PM10"
12469,2011,2015,74.42055556,17.15972222,"PM10"
12470,2013,2014,74.43416667,18.90305556,"PM10"
12471,2013,2020,74.50375,15.73805556,"PM10"
12472,2011,2013,74.505,16.03555556,"PM10"
12473,2012,2012,74.56417084,16.85437965,"PM10"
12474,2019,2019,74.5833,42.8273,"PM25"
12475,2019,2019,74.5928,16.8684,"PM10"
12476,2011,2020,74.615,15.99138889,"PM10"
12477,2013,2020,74.63638889,15.82083333,"PM10"
12478,2011,2020,74.63638889,15.89138889,"PM10"
12479,2020,2020,74.63671945,16.95154199,"PM10"
12480,2017,2017,74.6415071,26.4726871,"PM25"
12481,2017,2017,74.6415,26.4726,"PM25"
12482,2015,2020,74.83750972,34.132575,"PM10"
12483,2011,2020,74.83805556,16.42694444,"PM10"
12484,2017,2017,74.8764849,31.6199803,"PM10"
12485,2012,2012,74.95353947,32.80855609,"PM10"
12486,2011,2015,74.97083333,17.42333333,"PM10"
12487,2020,2020,74.97284234,32.82494718,"PM10"
12488,2011,2013,74.98627778,23.50127778,"PM10"
12489,2020,2020,75.010582,15.458722,"PM10"
12490,2012,2012,75.01829301,31.74076263,"PM10"
12491,2011,2014,75.02166667,15.77472222,"PM10"
12492,2011,2015,75.05111111,32.05611111,"PM10"
12493,2020,2020,75.12068356,31.65874587,"PM10"
12494,2011,2014,75.21111111,15.61305556,"PM10"
12495,2011,2020,75.35222222,13.59361111,"PM10"
12496,2015,2015,75.36972222,30.9,"PM10"
12497,2011,2015,75.43611111,33.21833333,"PM10"
12498,2011,2014,75.45638889,32.06111111,"PM10"
12499,2012,2012,75.46438152,23.49976915,"PM10"
12500,2020,2020,75.47391737,23.50972283,"PM10"
12501,2019,2019,75.5511,20.9974,"PM10"
12502,2019,2019,75.57891,31.32191,"PM10"
12503,2011,2015,75.58194444,30.35277778,"PM10"
12504,2015,2015,75.61541666,31.71527777,"PM10"
12505,2012,2012,75.64135329,31.36334623,"PM10"
12506,2012,2020,75.65395785,18.99749133,"PM10"
12507,2020,2020,75.65438805,31.37081238,"PM10"
12508,2020,2020,75.66894834,21.01011568,"PM10"
12509,2011,2014,75.70277778,23.74861111,"PM10"
12510,2012,2012,75.72458485,21.01354267,"PM10"
12511,2019,2019,75.73094,26.95029,"PM10"
12512,2020,2020,75.76899259,18.11215926,"PM10"
12513,2016,2016,75.77387778,26.9738778,"PM25"
12514,2017,2017,75.8077749,30.9019147,"PM10"
12515,2017,2017,75.8213627,25.1371516,"PM10"
12516,2020,2020,75.87262659,23.20157058,"PM10"
12517,2012,2012,75.87302861,23.2009447,"PM10"
12518,2016,2016,75.9063906,17.6599188,"PM25"
12519,2017,2017,75.90639,17.65992,"PM10"
12520,2020,2020,75.93301485,30.98707374,"PM10"
12521,2011,2015,75.94055556,21.02138889,"PM10"
12522,2019,2019,75.9435,39.4365,"PM25"
12523,2018,2018,75.9535,39.46793333,"PM25"
12524,2012,2012,75.95388817,31.00126691,"PM10"
12525,2012,2020,75.95444847,22.80130688,"PM10"
12526,2013,2014,75.95583333,14.56083333,"PM10"
12527,2015,2017,75.96315,39.478,"PM25"
12528,2011,2015,75.96722222,31.55,"PM10"
12529,2019,2019,75.97995,39.5035,"PM25"
12530,2018,2018,75.9828,39.5371,"PM25"
12531,2012,2020,75.99996868,11.31564058,"PM10"
12532,2020,2020,76.00316523,27.17755368,"PM10"
12533,2020,2020,76.00828673,17.73507189,"PM10"
12534,2012,2012,76.02356753,27.18939671,"PM10"
12535,2020,2020,76.02362537,25.22074173,"PM10"
12536,2014,2015,76.04805555,23.24611112,"PM10"
12537,2012,2012,76.05733581,25.23467342,"PM10"
12538,2012,2012,76.0582427,23.09025971,"PM10"
12539,2020,2020,76.05912,23.06986876,"PM10"
12540,2012,2012,76.05923494,17.77264814,"PM10"
12541,2017,2017,76.0635065,22.967914,"PM10"
12542,2020,2020,76.06667,11.06667,"PM10"
12543,2011,2015,76.06814815,17.82592593,"PM10"
12544,2013,2014,76.07305556,15.02027778,"PM10"
12545,2011,2015,76.08555556,23.60638889,"PM10"
12546,2011,2020,76.10027778,32.38277778,"PM10"
12547,2012,2020,76.12525445,13.01083896,"PM10"
12548,2015,2015,76.13972222,23.02583333,"PM10"
12549,2019,2019,76.14111,28.80622,"PM10"
12550,2011,2014,76.17666667,13.01888889,"PM10"
12551,2015,2018,76.1814,39.71205,"PM25"
12552,2018,2019,76.1861,39.7153,"PM25"
12553,2011,2012,76.21875,29.27486111,"PM10"
12554,2012,2012,76.22309875,30.70439911,"PM10"
12555,2012,2020,76.29392242,30.67671967,"PM10"
12556,2011,2013,76.31361111,23.30916667,"PM10"
12557,2011,2015,76.32930555,11.40097222,"PM10"
12558,2019,2019,76.33144,30.64996,"PM10"
12559,2011,2015,76.33861111,27.5587037,"PM10"
12560,2011,2015,76.34083333,10.90111111,"PM10"
12561,2011,2015,76.35333333,31.17194444,"PM10"
12562,2012,2020,76.37060555,9.966442779,"PM10"
12563,2016,2016,76.37174333,30.35271389,"PM10"
12564,2012,2012,76.40348375,31.43964577,"PM10"
12565,2015,2015,76.40583333,30.41611111,"PM10"
12566,2020,2020,76.41852463,30.36473028,"PM10"
12567,2015,2015,76.41853611,30.39013194,"PM10"
12568,2020,2020,76.43308436,9.952284585,"PM10"
12569,2012,2012,76.43308436,9.952284586,"PM10"
12570,2011,2015,76.43694444,31.50277778,"PM10"
12571,2011,2015,76.43805556,23.21,"PM10"
12572,2011,2020,76.44083333,12.11555556,"PM10"
12573,2011,2015,76.4425,25.27638889,"PM10"
12574,2012,2012,76.44660107,30.37194011,"PM10"
12575,2011,2020,76.45222222,31.79,"PM10"
12576,2011,2020,76.46666667,20.39361111,"PM10"
12577,2011,2015,76.48666667,11.26583333,"PM10"
12578,2011,2015,76.51777778,18.11083333,"PM10"
12579,2011,2015,76.53588889,10.02277778,"PM10"
12580,2015,2020,76.54277778,32.375,"PM10"
12581,2011,2014,76.54388889,14.78416667,"PM10"
12582,2019,2019,76.5623,31.03255,"PM10"
12583,2011,2015,76.57444444,10.63361111,"PM10"
12584,2015,2015,76.57611111,31.22333333,"PM10"
12585,2011,2015,76.59722222,31.65166667,"PM10"
12586,2011,2015,76.5,31.11027778,"PM10"
12587,2012,2020,76.60981127,9.823258612,"PM10"
12588,2020,2020,76.65139,10.7725,"PM10"
12589,2011,2014,76.6525,30.57722222,"PM10"
12590,2012,2020,76.71256776,27.63374573,"PM10"
12591,2012,2020,76.83137891,9.192924327,"PM10"
12592,2015,2015,76.8531755,30.7059832,"PM10"
12593,2016,2016,76.85564204,30.70192157,"PM25"
12594,2017,2017,76.8568725,30.69999455,"PM25"
12595,2017,2020,76.8605232,28.1993354,"PM10"
12596,2015,2015,76.860565,30.6942091,"PM10"
12597,2011,2015,76.87277778,10.51833333,"PM10"
12598,2012,2012,76.89719827,31.08726129,"PM10"
12599,2015,2016,76.90972222,8.522859722,"PM10"
12600,2012,2012,76.91168226,30.86432616,"PM10"
12601,2013,2020,76.92444444,14.30638889,"PM10"
12602,2016,2016,76.9397403,29.57805585,"PM10"
12603,2011,2015,76.9425,10.48527778,"PM10"
12604,2020,2020,76.9467114,30.90773437,"PM10"
12605,2011,2015,76.95638888,18.68388889,"PM10"
12606,2012,2020,76.95821233,9.494005407,"PM10"
12607,2011,2015,76.96055556,9.284861112,"PM10"
12608,2019,2019,76.99333,29.49797,"PM10"
12609,2011,2011,77.03861111,21.18305556,"PM10"
12610,2012,2012,77.0436219,20.8413818,"PM10"
12611,2020,2020,77.04978166,20.82443408,"PM10"
12612,2011,2015,77.06277778,27.925,"PM10"
12613,2019,2019,77.0676,20.6899,"PM10"
12614,2011,2020,77.07611111,12.49944444,"PM10"
12615,2019,2019,77.0929,20.7058,"PM10"
12616,2011,2015,77.09666667,11.31861111,"PM10"
12617,2013,2015,77.09791667,21.18,"PM10"
12618,2012,2012,77.10220367,8.607968517,"PM10"
12619,2012,2020,77.11985001,30.97937862,"PM10"
12620,2014,2014,77.15722222,21.17694444,"PM10"
12621,2017,2019,77.169,31.1071,"PM10"
12622,2017,2017,77.17023749,28.64601462,"PM10"
12623,2020,2020,77.17231783,31.10522854,"PM10"
12624,2012,2012,77.17342377,31.10460472,"PM10"
12625,2020,2020,77.18477367,8.561545461,"PM10"
12626,2011,2020,77.18,31.07944444,"PM10"
12627,2016,2016,77.19040124,28.64709329,"PM10"
12628,2014,2014,77.20083333,13.57222222,"PM10"
12629,2015,2015,77.2019924,28.68221915,"PM10"
12630,2010,2010,77.21248016,28.61765366,"PM10"
12631,2020,2020,77.22377361,28.69605886,"PM10"
12632,2018,2018,77.22445,28.63576,"PM25"
12633,2013,2020,77.22694444,12.94555556,"PM10"
12634,2012,2012,77.22702067,28.67181208,"PM10"
12635,2013,2013,77.23878892,28.73084722,"PM10"
12636,2019,2019,77.2742875,28.565325,"PM10"
12637,2011,2011,77.27432045,28.86945692,"PM10"
12638,2012,2012,77.27904769,10.90159546,"PM10"
12639,2011,2015,77.28129629,31.25657407,"PM10"
12640,2014,2014,77.28275449,28.88125105,"PM10"
12641,2019,2019,77.28934,30.14806,"PM10"
12642,2011,2015,77.29277778,31.18,"PM10"
12643,2011,2015,77.30055556,9.9525,"PM10"
12644,2016,2016,77.3145388,28.40973901,"PM25"
12645,2017,2017,77.3160664,28.4089726,"PM25"
12646,2011,2015,77.32055556,31.605,"PM10"
12647,2011,2020,77.32416667,32.41,"PM10"
12648,2020,2020,77.33291673,10.88238724,"PM10"
12649,2011,2011,77.33951667,31.80259167,"PM10"
12650,2011,2015,77.35277778,30.84222222,"PM10"
12651,2015,2015,77.35960323,28.46591571,"PM10"
12652,2012,2012,77.36398492,19.15854625,"PM10"
12653,2012,2012,77.37292371,28.47953172,"PM10"
12654,2011,2015,77.37814667,8.747683704,"PM10"
12655,2012,2012,77.39102936,28.53551674,"PM10"
12656,2019,2019,77.39384,28.56923,"PM10"
12657,2011,2014,77.39527778,17.56027778,"PM10"
12658,2011,2015,77.40916667,31.00111111,"PM10"
12659,2020,2020,77.44394117,28.61487827,"PM10"
12660,2011,2014,77.45388889,30.225,"PM10"
12661,2020,2020,77.47805021,13.31333877,"PM10"
12662,2012,2015,77.48972222,31.89222222,"PM10"
12663,2017,2017,77.5178707,23.1144667,"PM10"
12664,2011,2015,77.53611111,19.23972222,"PM10"
12665,2011,2014,77.53833333,28.69138889,"PM10"
12666,2012,2020,77.54645341,23.3374223,"PM10"
12667,2019,2019,77.55461,12.983005,"PM10"
12668,2018,2018,77.556435,12.9837575,"PM10"
12669,2013,2013,77.5775,16.35555556,"PM10"
12670,2017,2017,77.5946587,12.97123658,"PM10"
12671,2016,2016,77.59920847,12.98385713,"PM10"
12672,2011,2015,77.60388889,31.40333333,"PM10"
12673,2015,2015,77.61031916,13.00023692,"PM10"
12674,2015,2016,77.61285805,12.96459988,"PM10"
12675,2011,2015,77.65277778,28.89861111,"PM10"
12676,2012,2012,77.6544298,13.06394957,"PM10"
12677,2014,2014,77.65652653,13.05253678,"PM10"
12678,2013,2013,77.66197425,13.04972528,"PM10"
12679,2012,2020,77.67810059,13.01938438,"PM10"
12680,2020,2020,77.68333,29.46667,"PM10"
12681,2020,2020,77.6,14.68333,"PM10"
12682,2011,2013,77.72490741,23.44074074,"PM10"
12683,2014,2015,77.73861111,23.45805556,"PM10"
12684,2011,2020,77.76055556,29.12555556,"PM10"
12685,2020,2020,77.78333,28.71667,"PM10"
12686,2012,2012,77.8020195,29.11673686,"PM10"
12687,2020,2020,77.80500659,21.06464819,"PM10"
12688,2013,2020,77.84611111,18.53027778,"PM10"
12689,2019,2019,77.84983,28.40696,"PM10"
12690,2012,2012,77.91035039,21.11818364,"PM10"
12691,2011,2011,77.92601852,13.35,"PM10"
12692,2015,2015,77.95111112,10.43458333,"PM10"
12693,2012,2012,77.96664014,28.28641824,"PM10"
12694,2013,2015,78.00027778,15.135,"PM10"
12695,2015,2015,78.00388889,27.34416667,"PM10"
12696,2011,2015,78.00583333,30.74805556,"PM10"
12697,2011,2014,78.01268519,10.19537037,"PM10"
12698,2012,2012,78.02282192,27.18515491,"PM10"
12699,2016,2016,78.0314628,27.19244463,"PM10"
12700,2010,2010,78.03331842,27.193836,"PM10"
12701,2020,2020,78.03617553,30.35286695,"PM10"
12702,2012,2012,78.03697295,30.36014116,"PM10"
12703,2017,2019,78.0421,27.1751,"PM10"
12704,2012,2020,78.04744407,16.01513952,"PM10"
12705,2011,2015,78.05611111,30.53472222,"PM10"
12706,2020,2020,78.05678177,27.22856742,"PM10"
12707,2013,2015,78.06777778,16.38916667,"PM10"
12708,2015,2015,78.07327484,27.2368371,"PM10"
12709,2012,2020,78.07387872,10.04098811,"PM10"
12710,2013,2013,78.07416667,13.60277778,"PM10"
12711,2013,2014,78.07540157,27.24445897,"PM10"
12712,2011,2011,78.07762168,27.2490829,"PM10"
12713,2011,2014,78.08708333,10.61347223,"PM10"
12714,2020,2020,78.11347222,27.81416666,"PM10"
12715,2011,2012,78.11347222,27.81416667,"PM10"
12716,2013,2013,78.13972222,18.04277778,"PM10"
12717,2010,2010,78.1452,8.8091,"NO2"
12718,2013,2020,78.16138889,19.12361111,"PM10"
12719,2012,2020,78.18067423,11.81353132,"PM10"
12720,2011,2011,78.18444444,29.64583333,"PM10"
12721,2014,2015,78.18555556,18.45444444,"PM10"
12722,2020,2020,78.18738148,9.053403704,"PM10"
12723,2011,2014,78.20847222,9.175555555,"PM10"
12724,2020,2020,78.21055555,30.53333333,"PM10"
12725,2011,2011,78.21055556,30.53333333,"PM10"
12726,2012,2020,78.21406755,26.25697877,"PM10"
12727,2015,2015,78.23,9.067222222,"PM10"
12728,2011,2014,78.25,12.11194444,"PM10"
12729,2012,2012,78.26760864,30.08692741,"PM10"
12730,2011,2020,78.27833333,30.5825,"PM10"
12731,2011,2015,78.28944445,21.58694445,"PM10"
12732,2011,2014,78.30777778,26.37305556,"PM10"
12733,2020,2020,78.32988724,30.10878494,"PM10"
12734,2013,2020,78.33555556,12.3175,"PM10"
12735,2013,2014,78.33888889,13.30277778,"PM10"
12736,2015,2020,78.38611111,18.02583334,"PM10"
12737,2012,2012,78.39575958,27.15910149,"PM10"
12738,2017,2017,78.40818003,17.44907025,"PM10"
12739,2011,2020,78.40916667,29.41333333,"PM10"
12740,2011,2015,78.4275,28.42055556,"PM10"
12741,2016,2016,78.4321515,17.46005593,"PM10"
12742,2020,2020,78.44982989,27.18233675,"PM10"
12743,2011,2015,78.45444444,30.1525,"PM10"
12744,2018,2019,78.45636,17.38405,"PM25"
12745,2015,2020,78.49138889,17.25388889,"PM10"
12746,2020,2020,78.52609672,17.54657098,"PM10"
12747,2012,2012,78.54121253,17.52099518,"PM10"
12748,2012,2012,78.56760406,25.44412041,"PM10"
12749,2013,2013,78.6325,18.00888889,"PM10"
12750,2015,2015,78.63695252,17.59122116,"PM10"
12751,2014,2014,78.64105892,17.68076623,"PM10"
12752,2020,2020,78.66493916,25.52225697,"PM10"
12753,2013,2015,78.66611111,27.27527778,"PM10"
12754,2013,2013,78.71361111,17.79239583,"PM10"
12755,2011,2011,78.75450617,17.76966049,"PM10"
12756,2014,2015,78.76944444,17.86888889,"PM10"
12757,2017,2020,78.7830383,28.8253591,"PM10"
12758,2020,2020,78.824135,14.470955,"PM10"
12759,2012,2020,78.8573751,10.97455071,"PM10"
12760,2011,2015,78.95694444,25.75666667,"PM10"
12761,2012,2020,79.10032654,13.21717644,"PM10"
12762,2018,2018,79.112,20.1047,"PM10"
12763,2015,2015,79.12583333,11.36333333,"PM10"
12764,2020,2020,79.1501028,21.08807741,"PM10"
12765,2012,2014,79.15277778,11.34069445,"PM10"
12766,2012,2012,79.16154961,21.09034662,"PM10"
12767,2013,2015,79.16277778,11.34268519,"PM10"
12768,2013,2015,79.16944444,13.37166667,"PM10"
12769,2016,2017,79.18553965,20.55788825,"PM10"
12770,2013,2014,79.19160833,20.92780833,"PM10"
12771,2017,2017,79.20674225,20.03757985,"PM10"
12772,2011,2020,79.22444444,18.74055556,"PM10"
12773,2011,2020,79.23833333,24.40777778,"PM10"
12774,2015,2015,79.25166667,21.22711111,"PM10"
12775,2016,2016,79.2584615,19.98718657,"PM10"
12776,2011,2015,79.2925,29.40722222,"PM10"
12777,2018,2019,79.2981,19.9629,"PM10"
12778,2011,2011,79.31537037,21.21222222,"PM10"
12779,2020,2020,79.33091268,20.06644202,"PM10"
12780,2012,2012,79.35187091,20.04893995,"PM10"
12781,2012,2012,79.37020589,17.08362232,"PM10"
12782,2013,2015,79.37805556,14.78722222,"PM10"
12783,2020,2020,79.38337256,17.14628899,"PM10"
12784,2014,2014,79.39563889,20.26075834,"PM10"
12785,2015,2015,79.40909532,20.22392932,"PM10"
12786,2020,2020,79.41667,28.35,"PM10"
12787,2012,2020,79.41733815,18.75480146,"PM10"
12788,2013,2013,79.42652778,20.31708333,"PM10"
12789,2011,2014,79.43888889,17.10444444,"PM10"
12790,2013,2015,79.47180556,17.26111111,"PM10"
12791,2011,2011,79.49018519,20.31277778,"PM10"
12792,2015,2015,79.57277778,22.10388889,"PM10"
12793,2012,2012,79.58816528,18.00005531,"PM10"
12794,2011,2015,79.58944444,14.13944444,"PM10"
12795,2011,2020,79.60527778,29.35111111,"PM10"
12796,2011,2020,79.69472222,29.65416667,"PM10"
12797,2011,2020,79.70888889,14.05777778,"PM10"
12798,2011,2015,79.71777778,28.61944444,"PM10"
12799,2020,2020,79.72368426,18.20827761,"PM10"
12800,2012,2020,79.81447601,11.91385937,"PM10"
12801,2011,2013,79.84409332,6.936138153,"PM10"
12802,2019,2019,79.84869,6.91325,"PM25"
12803,2017,2018,79.849345,6.911625,"PM25"
12804,2011,2020,79.85833333,29.37305556,"PM10"
12805,2015,2016,79.90755,37.0984,"PM25"
12806,2017,2017,79.925925,37.10535,"PM25"
12807,2018,2018,79.9280125,37.1068,"PM25"
12808,2019,2019,79.9301,37.10825,"PM25"
12809,2011,2015,79.93666667,18.01555556,"PM10"
12810,2015,2016,79.9443,37.1123,"PM25"
12811,2015,2016,79.96867333,23.16326944,"PM10"
12812,2013,2015,79.9842,14.44625,"PM10"
12813,2012,2012,79.98570521,14.4438162,"PM10"
12814,2020,2020,79.98645782,14.4425993,"PM10"
12815,2013,2015,79.99472222,18.62472222,"PM10"
12816,2020,2020,8.000733333,58.1527,"PM10"
12817,2021,2021,8.0078,58.1556,"PM10"
12818,2019,2021,8.0208,50.8757,"NO2"
12819,2013,2013,8.02118,47.55361333,"PM10"
12820,2016,2018,8.02345,50.87325,"NO2"
12821,2015,2015,8.023566667,50.874,"NO2"
12822,2014,2014,8.02495,50.87315,"NO2"
12823,2013,2013,8.0261,50.870825,"NO2"
12824,2010,2010,8.033055,44.703613,"PM10"
12825,2013,2021,8.0333,44.7037,"PM10"
12826,2013,2021,8.0434,45.2948,"PM10"
12827,2010,2010,8.046351857,52.263889,"PM10"
12828,2013,2013,8.04654,52.26364667,"PM10"
12829,2015,2019,8.047133333,52.26593333,"PM10"
12830,2020,2021,8.0471,52.2675,"PM10"
12831,2014,2014,8.0472,52.2628,"PM10"
12832,2020,2021,8.049707329,47.38787963,"PM10"
12833,2018,2019,8.04970733,47.3878796,"PM10"
12834,2010,2010,8.05375,45.561388,"PM10"
12835,2013,2021,8.0564,45.5588,"PM10"
12836,2015,2021,8.06065,50.38516667,"PM10"
12837,2013,2013,8.060806,50.3849199,"PM10"
12838,2014,2014,8.0608,50.38492,"PM10"
12839,2010,2010,8.060997,50.383213,"PM10"
12840,2011,2017,8.08063885,47.3719175,"PM10"
12841,2013,2013,8.0905925,53.5961775,"PM10"
12842,2010,2010,8.09059,53.59617,"PM10"
12843,2014,2021,8.0906,53.5962,"PM10"
12844,2020,2021,8.0981,50.1084,"NO2"
12845,2013,2013,8.1378,49.3556,"PM25"
12846,2013,2013,8.148023,51.570675,"PM10"
12847,2010,2010,8.148061,51.57066,"PM10"
12848,2013,2021,8.148,51.5707,"PM10"
12849,2010,2010,8.1584,48.9193,"PM10"
12850,2013,2021,8.1585,48.9194,"PM10"
12851,2013,2021,8.1598,45.6642,"PM10"
12852,2010,2010,8.1675,44.413612,"PM10"
12853,2013,2021,8.1695,44.4122,"PM10"
12854,2020,2021,8.175436041,47.18960937,"PM10"
12855,2017,2019,8.17543604,47.1896094,"PM10"
12856,2017,2019,8.17544,47.1896,"PM10"
12857,2010,2010,8.1875,45.56889,"PM10"
12858,2013,2021,8.1876,45.569,"PM10"
12859,2010,2010,8.188611,45.653336,"NO2"
12860,2013,2013,8.1919035,50.9303145,"PM10"
12861,2010,2010,8.191934,50.930328,"PM10"
12862,2014,2021,8.1919,50.9303,"PM10"
12863,2017,2017,8.195866667,53.13956667,"PM10"
12864,2010,2010,8.201388,44.390556,"NO2"
12865,2013,2013,8.201426667,44.39054,"PM10"
12866,2014,2014,8.2015,44.3905,"PM10"
12867,2013,2021,8.2015,44.90155,"PM10"
12868,2010,2010,8.2018055,44.902363,"PM10"
12869,2014,2021,8.2054,44.0526,"PM10"
12870,2018,2018,8.2059,48.8557,"NO2"
12871,2013,2013,8.206558,44.052108,"PM10"
12872,2010,2010,8.206944,44.051945,"NO2"
12873,2016,2021,8.206,44.397,"PM10"
12874,2019,2021,8.21205,53.1428,"PM10"
12875,2014,2018,8.2121,53.1428,"PM10"
12876,2013,2013,8.2131704,53.1446216,"PM10"
12877,2010,2010,8.21754,53.15184,"PM10"
12878,2013,2013,8.220209333,48.77308133,"PM10"
12879,2014,2021,8.2202,48.7731,"PM10"
12880,2010,2010,8.223147,47.618006,"PM10"
12881,2014,2021,8.234733333,50.06653333,"PM10"
12882,2013,2013,8.235449375,50.06584837,"PM10"
12883,2010,2010,8.237633,50.0637665,"PM10"
12884,2014,2022,8.2519,58.3885,"PM10"
12885,2013,2013,8.253519,49.052292,"PM10"
12886,2010,2010,8.253548,49.052322,"PM10"
12887,2014,2018,8.2535,49.0523,"PM10"
12888,2018,2018,8.254425,50.005875,"PM10"
12889,2013,2021,8.2559,46.3148,"PM10"
12890,2010,2010,8.256083727,50.00377855,"PM10"
12891,2014,2017,8.25732,50.00452,"PM10"
12892,2013,2013,8.259027,50.00343225,"PM10"
12893,2019,2019,8.265415385,50.00390385,"PM10"
12894,2010,2010,8.265564,50.009953,"NO2"
